SYMBOL,ASKPRICE,ASKQTY,BIDPRICE,BIDQTY,CLOSETIME,COUNT,FIRSTID,HIGHPRICE,LASTID,LASTPRICE,LASTQTY,LOWPRICE,OPENPRICE,OPENTIME,PREVCLOSEPRICE,PRICECHANGE,PRICECHANGEPERCENT,QUOTEVOLUME,VOLUME,WEIGHTEDAVGPRICE
NULSBTC,0.00000889,30.00000000,0.00000888,3197.00000000,1638427899245,1459,11460120,0.00000916,11461578,0.00000888,1846.00000000,0.00000888,0.00000903,1638341499245,0.00000903,-0.00000015,-1.661,3.29309353,365231.00000000,0.00000902
NULSETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00051926,0.00000000,0.000,0.00000000,0.00000000,0.00000000
RDNBTC,0.00001054,1413.00000000,0.00001049,1616.00000000,1638428049088,2861,7414367,0.00001167,7417227,0.00001048,360.00000000,0.00001030,0.00001048,1638341649088,0.00001041,0.00000000,0.000,5.99418141,552960.00000000,0.00001084
RDNETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00071530,0.00000000,0.000,0.00000000,0.00000000,0.00000000
RDNBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00623000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
XMRBTC,0.00410700,7.15100000,0.00410400,2.10600000,1638428053551,21068,38278797,0.00419400,38299864,0.00410700,2.53000000,0.00399100,0.00418300,1638341653551,0.00418100,-0.00007600,-1.817,240.13339173,58982.13700000,0.00407129
XMRETH,0.05131000,9.02500000,0.05126000,10.76800000,1638428056246,4071,4395268,0.05230000,4399338,0.05129000,0.09700000,0.04961000,0.05037000,1638341656246,0.05032000,0.00092000,1.826,902.34595961,17850.78100000,0.05054938
DLTBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00240000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
WTCBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00180500,0.00000000,0.000,0.00000000,0.00000000,0.00000000
DLTBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000071,0.00000000,0.000,0.00000000,0.00000000,0.00000000
DLTETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00016807,0.00000000,0.000,0.00000000,0.00000000,0.00000000
AMBBTC,0.00000074,165739.00000000,0.00000073,1947314.00000000,1638428055783,1630,9498937,0.00000079,9500566,0.00000073,3000.00000000,0.00000072,0.00000078,1638341655783,0.00000079,-0.00000005,-6.410,10.80993537,14307965.00000000,0.00000076
AMBETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00004100,0.00000000,0.000,0.00000000,0.00000000,0.00000000
AMBBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00068500,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BCCETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,2.47246000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BCCUSDT,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,448.70000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BCCBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,54.29000000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BATBTC,0.00002512,704.00000000,0.00002509,3897.00000000,1638428055893,20317,27222878,0.00002837,27243194,0.00002512,2045.00000000,0.00002460,0.00002730,1638341655893,0.00002729,-0.00000218,-7.985,165.74017007,6282059.00000000,0.00002638
BATETH,0.00031400,3092.00000000,0.00031330,6247.00000000,1638428056203,1871,5071594,0.00034230,5073464,0.00031380,28.00000000,0.00030900,0.00032760,1638341656203,0.00032800,-0.00001380,-4.212,169.46396620,522116.00000000,0.00032457
BATBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00183100,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BCPTBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000048,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BCPTETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00008181,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BCPTBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00116200,0.00000000,0.000,0.00000000,0.00000000,0.00000000
ARNBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000761,0.00000000,0.000,0.00000000,0.00000000,0.00000000
ARNETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00029362,0.00000000,0.000,0.00000000,0.00000000,0.00000000
GVTBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00001792,0.00000000,0.000,0.00000000,0.00000000,0.00000000
GVTETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00384600,0.00000000,0.000,0.00000000,0.00000000,0.00000000
CDTBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000317,0.00000000,0.000,0.00000000,0.00000000,0.00000000
CDTETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00005119,0.00000000,0.000,0.00000000,0.00000000,0.00000000
GXSBTC,0.00001204,439.00000000,0.00001201,80.00000000,1638428055010,5775,8596284,0.00001225,8602058,0.00001203,4536.00000000,0.00001036,0.00001075,1638341655010,0.00001072,0.00000128,11.907,18.85428279,1664455.00000000,0.00001133
GXSETH,0.00015070,701.00000000,0.00014980,420.00000000,1638428055966,3567,3692959,0.00015350,3696525,0.00015040,114.00000000,0.00012720,0.00012890,1638341655966,0.00012890,0.00002150,16.680,81.51644360,584001.00000000,0.00013958
NEOUSDT,36.36000000,58.55000000,36.34000000,24.78000000,1638428056208,43669,73901971,38.38000000,73945639,36.36000000,2.00000000,35.80000000,37.88000000,1638341656208,37.87000000,-1.52000000,-4.013,14088946.53110000,375123.57000000,37.55814792
NEOBNB,0.05880000,246.49000000,0.05860000,43.28000000,1638428041303,761,3589240,0.06020000,3590000,0.05880000,1.07000000,0.05870000,0.06010000,1638341641303,0.06030000,-0.00130000,-2.163,596.52925200,10057.85000000,0.05930982
POEBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000005,0.00000000,0.000,0.00000000,0.00000000,0.00000000
POEETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000664,0.00000000,0.000,0.00000000,0.00000000,0.00000000
QSPBTC,0.00000101,68211.00000000,0.00000100,310462.00000000,1638428052869,3511,8476514,0.00000108,8480024,0.00000101,2455.00000000,0.00000100,0.00000104,1638341652869,0.00000105,-0.00000003,-2.885,9.20251779,8868848.00000000,0.00000104
QSPETH,0.00001269,21867.00000000,0.00001258,23839.00000000,1638428003294,614,3018764,0.00001315,3019377,0.00001269,1972.00000000,0.00001244,0.00001251,1638341603294,0.00001263,0.00000018,1.439,21.25859862,1659357.00000000,0.00001281
QSPBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00052350,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BTSBTC,0.00000083,290721.00000000,0.00000082,1461099.00000000,1638428055739,2983,9477085,0.00000091,9480067,0.00000083,45653.00000000,0.00000082,0.00000084,1638341655739,0.00000084,-0.00000001,-1.190,18.47758863,21479704.00000000,0.00000086
BTSETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00009498,0.00000000,0.000,0.00000000,0.00000000,0.00000000
BTSBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00144800,0.00000000,0.000,0.00000000,0.00000000,0.00000000
XZCBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00013550,0.00000000,0.000,0.00000000,0.00000000,0.00000000
XZCETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00310000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
XZCBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.26750000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
LSKBTC,0.00006766,4.20000000,0.00006742,195.70000000,1638428050290,6751,14176663,0.00006890,14183413,0.00006741,36.00000000,0.00005994,0.00006083,1638341650290,0.00006090,0.00000658,10.817,22.66529470,350683.60000000,0.00006463
LSKETH,0.00084700,9.00000000,0.00084100,262.30000000,1638428050299,749,2528486,0.00086100,2529234,0.00084600,0.10000000,0.00072500,0.00073700,1638341650299,0.00073100,0.00010900,14.790,55.09236920,68920.80000000,0.00079936
LSKBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.06494000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
TNTBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000261,0.00000000,0.000,0.00000000,0.00000000,0.00000000
TNTETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000920,0.00000000,0.000,0.00000000,0.00000000,0.00000000
FUELBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000026,0.00000000,0.000,0.00000000,0.00000000,0.00000000
FUELETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00002221,0.00000000,0.000,0.00000000,0.00000000,0.00000000
MANABTC,0.00007767,942.00000000,0.00007764,58.00000000,1638428056432,124658,25046486,0.00008381,25171143,0.00007765,140.00000000,0.00007499,0.00008045,1638341656432,0.00008047,-0.00000280,-3.480,1154.66524479,14481945.00000000,0.00007973
MANAETH,0.00097060,409.00000000,0.00096980,409.00000000,1638428056429,16736,5398064,0.00103570,5414799,0.00096990,60.00000000,0.00094110,0.00096860,1638341656429,0.00096860,0.00000130,0.134,1475.86620060,1511971.00000000,0.00097612
BCDBTC,0.00002954,110.20000000,0.00002946,379.90000000,1638427958801,3303,15632531,0.00003105,15635833,0.00002954,29.80000000,0.00002919,0.00003046,1638341558801,0.00003050,-0.00000092,-3.020,16.88221812,558556.00000000,0.00003022
BCDETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00251000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
DGDBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00393100,0.00000000,0.000,0.00000000,0.00000000,0.00000000
DGDETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.19260000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
IOTABNB,0.00223100,1964.00000000,0.00221200,727.00000000,1638428051363,796,3050351,0.00228800,3051146,0.00223500,7.00000000,0.00216600,0.00226800,1638341651363,0.00227700,-0.00003300,-1.455,583.70824000,265160.00000000,0.00220134
ADXBTC,0.00001255,358.00000000,0.00001251,3619.00000000,1638428020329,5209,11212064,0.00001309,11217272,0.00001255,65.00000000,0.00001250,0.00001304,1638341620329,0.00001304,-0.00000049,-3.758,19.41801369,1529916.00000000,0.00001269
ADXETH,0.00015710,2286.00000000,0.00015640,1324.00000000,1638427750636,1283,2503024,0.00015900,2504306,0.00015650,452.00000000,0.00015280,0.00015760,1638341350636,0.00015690,-0.00000110,-0.698,62.25656930,398803.00000000,0.00015611
ADXBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00492900,0.00000000,0.000,0.00000000,0.00000000,0.00000000
ADABTC,0.00002719,9441.80000000,0.00002718,5200.20000000,1638428054789,74979,98378483,0.00002812,98453461,0.00002720,3592.90000000,0.00002693,0.00002776,1638341654789,0.00002776,-0.00000056,-2.017,937.41045461,34164752.50000000,0.00002744
ADAETH,0.00033980,1065.70000000,0.00033960,3138.10000000,1638428056176,13001,22887516,0.00034300,22900516,0.00033970,299.80000000,0.00033340,0.00033410,1638341656176,0.00033430,0.00000560,1.676,2079.38411713,6138082.00000000,0.00033877
PPTBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00001855,0.00000000,0.000,0.00000000,0.00000000,0.00000000
PPTETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00141000,0.00000000,0.000,0.00000000,0.00000000,0.00000000
CMTBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000028,0.00000000,0.000,0.00000000,0.00000000,0.00000000
CMTETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000625,0.00000000,0.000,0.00000000,0.00000000,0.00000000
CMTBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00057700,0.00000000,0.000,0.00000000,0.00000000,0.00000000
XLMBTC,0.00000574,47336.00000000,0.00000573,43547.00000000,1638428056383,22523,50236834,0.00000602,50259356,0.00000574,101.00000000,0.00000565,0.00000602,1638341656383,0.00000602,-0.00000028,-4.651,264.32317864,45717806.00000000,0.00000578
XLMETH,0.00007170,28484.00000000,0.00007160,12571.00000000,1638428056219,2386,10551953,0.00007250,10554338,0.00007170,8121.00000000,0.00007020,0.00007230,1638341656219,0.00007240,-0.00000060,-0.830,192.51941530,2699993.00000000,0.00007130
XLMBNB,0.00052340,4585.00000000,0.00052300,1500.00000000,1638428043419,3771,4144216,0.00054490,4147986,0.00052300,43.00000000,0.00051350,0.00054410,1638341643419,0.00054460,-0.00002110,-3.878,1961.02648620,3741780.00000000,0.00052409
CNDBTC,0.00000029,11099267.00000000,0.00000028,3633333.00000000,1638428048629,890,7643986,0.00000029,7644875,0.00000028,32652.00000000,0.00000027,0.00000027,1638341648629,0.00000028,0.00000001,3.704,7.59009435,27203786.00000000,0.00000028
CNDETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00002599,0.00000000,0.000,0.00000000,0.00000000,0.00000000
CNDBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00033990,0.00000000,0.000,0.00000000,0.00000000,0.00000000
LENDBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00004512,0.00000000,0.000,0.00000000,0.00000000,0.00000000
LENDETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00137174,0.00000000,0.000,0.00000000,0.00000000,0.00000000
WABIBTC,0.00000469,1131.00000000,0.00000467,6723.00000000,1638428052676,9035,12739307,0.00000492,12748341,0.00000468,1661.00000000,0.00000444,0.00000467,1638341652676,0.00000467,0.00000001,0.214,33.69243570,7201900.00000000,0.00000468
WABIETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00040308,0.00000000,0.000,0.00000000,0.00000000,0.00000000
WABIBNB,0.00042920,239.00000000,0.00042510,3868.00000000,1638428047917,2024,2132405,0.00044370,2134428,0.00042510,89.00000000,0.00040660,0.00042270,1638341647917,0.00042200,0.00000240,0.568,1192.14070120,2813813.00000000,0.00042367
LTCETH,0.04491000,9.84400000,0.04487000,2.36700000,1638428056109,6169,12622341,0.04577000,12628509,0.04491000,1.04300000,0.04486000,0.04520000,1638341656109,0.04511000,-0.00029000,-0.642,799.20885072,17661.51300000,0.04525144
LTCUSDT,203.20000000,75.40800000,203.10000000,146.64600000,1638428055777,214106,221270343,217.80000000,221484448,203.10000000,25.77100000,199.90000000,213.80000000,1638341655777,213.70000000,-10.70000000,-5.005,144672255.78880000,688242.00400000,210.20550177
LTCBNB,0.32790000,17.21400000,0.32760000,14.19300000,1638428053364,5195,9135418,0.34010000,9140612,0.32760000,0.26200000,0.32760000,0.33980000,1638341653364,0.33920000,-0.01220000,-3.590,3423.85466170,10285.20700000,0.33289118
TNBBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000007,0.00000000,0.000,0.00000000,0.00000000,0.00000000
TNBETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000752,0.00000000,0.000,0.00000000,0.00000000,0.00000000
WAVESBTC,0.00041060,1.33000000,0.00041000,19.92000000,1638428056453,9624,36951671,0.00041180,36961294,0.00041010,89.56000000,0.00037720,0.00038030,1638341656453,0.00038020,0.00002980,7.836,60.19963121,152139.30000000,0.00039569
WAVESETH,0.00513100,85.96000000,0.00512300,25.86000000,1638428056468,1449,4849884,0.00516600,4851332,0.00513500,29.43000000,0.00457500,0.00458600,1638341656468,0.00457700,0.00054900,11.971,144.28576989,29438.47000000,0.00490127
WAVESBNB,0.03750000,66.99000000,0.03740000,43.11000000,1638428046448,2027,1809018,0.03769000,1811044,0.03745000,4.20000000,0.03389000,0.03448000,1638341646448,0.03447000,0.00297000,8.614,568.12974700,16010.30000000,0.03548527
GTOBTC,0.00000097,246118.00000000,0.00000096,1472175.00000000,1638428053971,2178,12402139,0.00000101,12404316,0.00000097,627.00000000,0.00000096,0.00000099,1638341653971,0.00000099,-0.00000002,-2.020,15.71624776,15964467.00000000,0.00000098
GTOETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00003197,0.00000000,0.000,0.00000000,0.00000000,0.00000000
GTOBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00035200,0.00000000,0.000,0.00000000,0.00000000,0.00000000
ICXBTC,0.00002978,17.00000000,0.00002976,4.00000000,1638428049111,5266,30939071,0.00003138,30944336,0.00002978,7.00000000,0.00002972,0.00003122,1638341649111,0.00003120,-0.00000144,-4.612,43.46049453,1416956.00000000,0.00003067
ICXETH,0.00037260,2365.00000000,0.00037150,2380.00000000,1638428053880,389,7866860,0.00038980,7867248,0.00037260,14.00000000,0.00036960,0.00037670,1638341653880,0.00037550,-0.00000410,-1.088,49.43657480,130440.00000000,0.00037900
ICXBNB,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00465400,0.00000000,0.000,0.00000000,0.00000000,0.00000000
OSTBTC,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000032,0.00000000,0.000,0.00000000,0.00000000,0.00000000
OSTETH,0.00000000,0.00000000,0.00000000,0.00000000,1637926507747,0,-1,0.00000000,-1,0.00000000,0.00000000,0.00000000,0.00000000,1637840107747,0.00000225,0.00000000,0.000,0.00000000,0.00000000,0.00000000
